508,22.1944582416,113.5430574417
438,22.2118117024,113.5526382923
375,22.201282669,113.5417914391
688,22.2149007312,113.5502886772
862,22.2072823283,113.5435509682
538,22.2134406521,113.5535609722
448,22.2057526382,113.5528957844
440,22.2074511891,113.5567903519
368,22.206457887,113.5557603836
368,22.206457887,113.5557603836
428,22.206457887,113.5557603836
788,22.18923291,113.5359871387
475,22.2023356079,113.550106287
628,22.1928390056,113.5514473915
673,22.2114143948,113.5585820675
550,22.2094079738,113.5544514656
588,22.2094079738,113.5544514656
799,22.1928390056,113.5514473915
460,22.1944582416,113.5430574417
550,22.2144736348,113.5516083241
480,22.2074511891,113.5567903519
1188,22.2091612386,113.5578549528
1230,22.210222,113.557649
1280,22.210222,113.557649
775,22.2114143948,113.5585820675
578,22.2066267488,113.5397529602
628,22.2066267488,113.5397529602
628,22.2112184475,113.5547783436
628,22.2102423306,113.5554921627
568,22.2094079738,113.5544514656
518,22.208682874,113.5559105873
598,22.2083054234,113.5536682606
368,22.206457887,113.5557603836
738,22.2046103263,113.5535180569
685,22.2046103263,113.5535180569
788,22.1886368522,113.5496556759
1050,22.2112753368,113.556522131
1230,22.2112753368,113.556522131
12500,22.2112753368,113.556522131
938,22.2112753368,113.556522131
738,22.2114143948,113.5585820675
1110,22.2091612386,113.5578549528
1200,22.2091612386,113.5578549528
908,22.1902743809,113.5330983908
458,22.2103515912,113.5510611534
345,22.2027627412,113.5425639153
588,22.2112184475,113.5547783436
1188,22.2091612386,113.5578549528
560,22.1945476467,113.5462117195
538,22.1945476467,113.5462117195
428,22.1582941715,113.5578203201
788,22.1944118798,113.5443074352
568,22.208682874,113.5559105873
790,22.2102423306,113.5554921627
740,22.1984317477,113.544216156
628,22.2118017698,113.5534214973
1098,22.2053751796,113.5409975052
740,22.2093583096,113.5565543175
658,22.2033885389,113.5400104523
368,22.1944118798,113.5443074352
508,22.201282669,113.5417914391
338,22.1991171661,113.5379612446
790,22.2036468038,113.5433256626
465,22.2074511891,113.5567903519
728,22.2102423306,113.5554921627
638,22.1910210681,113.538261652
618,22.2066267488,113.5397529602
538,22.2074313232,113.5548377037
628,22.2102423306,113.5554921627
568,22.2049182547,113.5519301891
480,22.2074511891,113.5567903519
650,22.1894017925,113.5516405106
838,22.1894017925,113.5516405106
